Datetime	Close	Volume	AAPL-count	AAPL-followers	AAPL-followers happy	AAPL-followers sad	AAPL-happy	AAPL-sad
2013-08-08 14:52:00+00:00	456,504	20222,4	3	81,769	81,768	-0,002	3	0
2013-08-08 14:53:00+00:00	456,425	16768,3	0	0,001	0	-0,002	0	0
2013-08-08 14:54:00+00:00	456,445	12884,8	1	85,488	85,487	-0,002	1	0
2013-08-08 14:55:00+00:00	456,325	13181,5	2	13,678	10,677	2,998	1	1
2013-08-08 14:56:00+00:00	456,206	9822,02	4	88,614	68,915	-0,002	2	0
2013-08-08 14:57:00+00:00	456,315	15438,6	1	1,001	1	-0,002	1	0
2013-08-08 14:58:00+00:00	456,415	17030,9	4	162,448	0	63,527	0	2
2013-08-08 14:59:00+00:00	456,345	17113,4	2	29,44	29,439	-0,002	2	0
2013-08-08 15:00:00+00:00	456,574	19964,9	11	142,04	107,237	24,123	8	2
2013-08-08 15:01:00+00:00	456,544	14036,5	7	29,876	11,291	-0,002	5	0
2013-08-08 15:02:00+00:00	456,455	10214,3	5	208,076	83,258	-0,002	3	0
2013-08-08 15:03:00+00:00	456,574	12165,6	4	56,423	36	20,419	3	1
2013-08-08 15:04:00+00:00	456,455	9476,01	2	95,877	95,874	-0,002	2	0
2013-08-08 15:05:00+00:00	456,395	10752,4	3	286,567	286,564	-0,002	3	0
2013-08-08 15:06:00+00:00	456,375	14607,8	5	202,975	94,057	23,789	3	1
2013-08-08 15:07:00+00:00	456,295	19728,5	5	55,991	55,987	-0,002	5	0
2013-08-08 15:08:00+00:00	456,335	12796,3	2	22,005	22,001	-0,002	2	0
2013-08-08 15:09:00+00:00	456,395	7222,93	4	258,476	21,562	14,845	1	2
2013-08-08 15:10:00+00:00	456,375	31010	4	45,787	27,507	-0,002	3	0
2013-08-08 15:11:00+00:00	456,494	46812,8	1	37,765	37,761	-0,002	1	0
2013-08-08 15:12:00+00:00	456,862	68515,8	2	42,416	22,089	-0,002	1	0
2013-08-08 15:13:00+00:00	456,922	43407	3	132,895	41,795	91,093	1	2
2013-08-08 15:14:00+00:00	456,902	59093,1	4	96,818	25,998	62,269	1	2
2013-08-08 15:15:00+00:00	457,3	60555,6	4	92,868	76,708	16,153	3	1
2013-08-08 15:16:00+00:00	457,479	77334	4	88,956	56,213	16,153	2	1
2013-08-08 15:17:00+00:00	457,479	40550,4	1	16,158	-0,002	-0,002	0	0
2013-08-08 15:18:00+00:00	457,409	32797,4	4	349,637	-0,002	99,372	0	2
2013-08-08 15:19:00+00:00	457,379	24905,6	11	1134,398	194,981	29,339	4	3
2013-08-08 15:20:00+00:00	457,399	18662,3	3	93,464	-0,002	54,141	0	2
2013-08-08 15:21:00+00:00	457,479	18819,3	4	278,393	189,178	73,053	2	1
2013-08-08 15:22:00+00:00	457,439	15003,1	2	81,115	4,357	76,751	1	1
2013-08-08 15:23:00+00:00	457,359	15808,8	2	21,357	-0,002	-0,002	0	0
2013-08-08 15:24:00+00:00	457,409	13758,9	3	33,628	33,623	-0,002	3	0
2013-08-08 15:25:00+00:00	457,459	9014,33	1	60,5	-0,002	-0,002	0	0
2013-08-08 15:26:00+00:00	457,399	13287,1	7	105,888	81,865	13,34	5	1
2013-08-08 15:27:00+00:00	457,528	28711,7	2	35,931	-0,002	35,928	0	2
2013-08-08 15:28:00+00:00	457,548	28842,4	2	107,539	96,905	10,629	1	1
2013-08-08 15:29:00+00:00	458,105	28679,5	5	216,677	97,316	-0,001	4	0
2013-08-08 15:30:00+00:00	457,996	18363,6	8	378,303	289,466	88,832	6	2
2013-08-08 15:31:00+00:00	457,996	9979,94	3	50,571	-0,002	33,985	0	2
2013-08-08 15:32:00+00:00	458,095	15588,5	3	42,99	6,78	36,205	1	2
2013-08-08 15:33:00+00:00	458,304	22423,2	7	214,508	187,718	16,155	5	1
2013-08-08 15:34:00+00:00	458,423	23971,2	2	35,978	-0,002	35,975	0	2
2013-08-08 15:35:00+00:00	458,691	28646,3	0	0,002	-0,002	-0,001	0	0
2013-08-08 15:36:00+00:00	458,682	28058,9	6	113,081	9,847	30,175	1	4
2013-08-08 15:37:00+00:00	458,522	15721,3	3	111,639	75,543	31,733	1	1
2013-08-08 15:38:00+00:00	458,91	19844,2	3	119,223	16,154	103,065	1	2
2013-08-08 15:39:00+00:00	458,87	17492,6	2	113,95	65,367	48,579	1	1
2013-08-08 15:40:00+00:00	459,03	20493	3	20,83	5,098	-0,001	1	0
2013-08-08 15:41:00+00:00	459,01	15256,6	3	60,986	-0,001	49,109	0	2
2013-08-08 15:42:00+00:00	458,88	15652,9	1	11,403	11,401	-0,001	1	0
2013-08-08 15:43:00+00:00	458,88	23427	1	73,967	73,965	-0,001	1	0
2013-08-08 15:44:00+00:00	458,95	27510,7	3	106,807	-0,001	106,805	0	3
2013-08-08 15:45:00+00:00	458,95	19203,5	4	43,229	13,49	23,736	1	2
2013-08-08 15:46:00+00:00	458,861	33150,5	8	169,183	103,501	58,331	4	3
2013-08-08 15:47:00+00:00	459,049	17842,6	8	328,868	87,883	233,108	4	3
2013-08-08 15:48:00+00:00	459,089	13169,5	3	28,788	7,348	-0,002	1	0
2013-08-08 15:49:00+00:00	458,93	6242,24	4	57,979	23,568	-0,002	2	0
2013-08-08 15:50:00+00:00	459	5793,64	4	55,758	12,149	31,731	2	1
2013-08-08 15:51:00+00:00	459,049	7289,32	1	13,116	13,114	-0,002	1	0
2013-08-08 15:52:00+00:00	458,94	12050	5	97,802	66,067	31,731	4	1
2013-08-08 15:53:00+00:00	458,771	12370,8	2	63,625	63,623	-0,002	2	0
2013-08-08 15:54:00+00:00	458,721	7676,57	0	0,001	-0,001	-0,002	0	0
2013-08-08 15:55:00+00:00	458,93	8892,63	5	211,422	54,601	-0,002	3	0
2013-08-08 15:56:00+00:00	458,91	10480,8	2	38,471	19,157	-0,002	1	0
2013-08-08 15:57:00+00:00	458,95	8989,19	5	51,254	23,631	19,746	3	1
2013-08-08 15:58:00+00:00	458,96	8692,46	2	29,045	29,045	-0,002	2	0
2013-08-08 15:59:00+00:00	459,139	24761,8	3	55,351	46,023	9,325	2	1
2013-08-08 16:00:00+00:00	459,417	37612,4	5	77,11	77,11	-0,002	5	0
2013-08-08 16:01:00+00:00	459,596	27278,4	5	93,137	11,958	-0,002	1	0
2013-08-08 16:02:00+00:00	459,596	20610,7	4	85,709	69,37	16,338	3	1
2013-08-08 16:03:00+00:00	459,547	14702,4	7	141,418	16,971	6,926	1	1
2013-08-08 16:04:00+00:00	459,467	14724,5	3	69,055	59,465	9,589	2	1
2013-08-08 16:05:00+00:00	459,527	8234,81	3	121,334	93,253	6,08	1	1
2013-08-08 16:06:00+00:00	459,626	12016,8	1	4,358	4,36	-0,003	1	0
2013-08-08 16:07:00+00:00	459,686	9150,12	1	3,872	3,874	-0,003	1	0
2013-08-08 16:08:00+00:00	459,636	9210,47	2	74,183	74,185	-0,003	2	0
2013-08-08 16:09:00+00:00	459,556	6821,6	1	7,279	7,281	-0,003	1	0
2013-08-08 16:10:00+00:00	459,606	7084,13	1	17,691	17,693	-0,003	1	0
2013-08-08 16:11:00+00:00	459,467	10357,1	1	195,545	0,001	-0,003	0	0
2013-08-08 16:12:00+00:00	459,487	5080,5	2	39,496	19,749	-0,003	1	0
2013-08-08 16:13:00+00:00	459,517	5361,12	0	-0,001	0,001	-0,003	0	0
2013-08-08 16:14:00+00:00	459,586	11504,8	2	14,452	0,001	-0,003	0	0
2013-08-08 16:15:00+00:00	459,656	9003,27	5	146,855	86,846	47,438	2	2
2013-08-08 16:16:00+00:00	459,586	8427,93	8	94,292	82,407	1,997	5	1
2013-08-08 16:17:00+00:00	459,129	14131	3	44,117	12,37	-0,003	1	0
2013-08-08 16:18:00+00:00	459,258	12835,5	3	39,253	30,145	9,107	2	1
2013-08-08 16:19:00+00:00	459,149	14543,4	2	54,058	24,311	-0,003	1	0
2013-08-08 16:20:00+00:00	459,218	6735,1	4	81,695	78,697	2,997	3	1
2013-08-08 16:21:00+00:00	459,218	3005,45	3	32,677	4,359	-0,003	1	0
2013-08-08 16:22:00+00:00	459,189	8323,32	0	-0,002	0	-0,003	0	0
2013-08-08 16:23:00+00:00	459,189	18308,3	5	139,722	16,962	1,997	2	1
2013-08-08 16:24:00+00:00	458,701	18915,8	0	-0,002	0	-0,003	0	0
2013-08-08 16:25:00+00:00	458,801	9938,7	0	-0,002	0	-0,003	0	0
2013-08-08 16:26:00+00:00	458,791	11106,5	0	-0,002	0	-0,003	0	0
2013-08-08 16:27:00+00:00	458,761	16149,8	1	6,081	0	6,08	0	1
2013-08-08 16:28:00+00:00	458,682	11855,8	4	77,969	23,791	19,67	1	1
2013-08-08 16:29:00+00:00	458,612	9534,35	1	143,446	0	-0,002	0	0
2013-08-08 16:30:00+00:00	458,552	14156,2	2	237,313	20,372	-0,002	1	0
2013-08-08 16:31:00+00:00	458,711	9796,88	6	126,223	118,414	-0,002	5	0
2013-08-08 16:32:00+00:00	458,701	7163,59	1	66,564	66,566	-0,002	1	0
2013-08-08 16:33:00+00:00	458,761	11272,4	3	40,604	8,873	-0,002	2	0
2013-08-08 16:34:00+00:00	458,93	10739,3	1	9,108	0	9,108	0	1
2013-08-08 16:35:00+00:00	458,87	9371,41	3	109,135	2,449	3,603	1	1
2013-08-08 16:36:00+00:00	458,781	10881,2	5	94,312	61,542	-0,003	4	0
2013-08-08 16:37:00+00:00	458,403	10600,5	1	124,857	124,859	-0,003	1	0
2013-08-08 16:38:00+00:00	458,682	7311,45	2	24,567	-0,001	24,567	0	2
2013-08-08 16:39:00+00:00	458,831	7156,55	3	41,518	6,781	20,418	1	1
2013-08-08 16:40:00+00:00	459	6492,69	0	-0,003	-0,001	-0,003	0	0
2013-08-08 16:41:00+00:00	459,01	6120,53	2	53,491	53,493	-0,003	2	0
2013-08-08 16:42:00+00:00	458,751	8440	0	-0,003	-0,001	-0,003	0	0
2013-08-08 16:43:00+00:00	458,99	9695,29	2	36,59	-0,001	26,246	0	1
2013-08-08 16:44:00+00:00	459,099	7340,62	2	59,341	55,47	-0,003	1	0
2013-08-08 16:45:00+00:00	459,01	9145,09	2	28,454	9,273	-0,003	1	0
2013-08-08 16:46:00+00:00	458,93	2409,99	2	32,292	-0,001	20,418	0	1
2013-08-08 16:47:00+00:00	459,01	4630,88	4	22,514	5,291	-0,003	1	0
2013-08-08 16:48:00+00:00	459,01	2081,08	0	-0,003	-0,001	-0,003	0	0
2013-08-08 16:49:00+00:00	459,079	2819,37	0	-0,003	-0,001	-0,003	0	0
2013-08-08 16:50:00+00:00	459,069	4949,74	1	12,842	-0,001	-0,003	0	0
2013-08-08 16:51:00+00:00	459,03	7062	1	34,782	-0,001	-0,003	0	0
2013-08-08 16:52:00+00:00	459	11788,4	4	110,104	75,349	34,753	3	1
2013-08-08 16:53:00+00:00	458,93	12712,8	1	23,809	23,81	-0,003	1	0
2013-08-08 16:54:00+00:00	458,721	12173,7	2	31,055	11,873	-0,003	1	0
2013-08-08 16:55:00+00:00	458,562	4870,27	0	-0,003	-0,001	-0,003	0	0
2013-08-08 16:56:00+00:00	458,513	8191,56	4	61,712	9,809	20,295	2	1
2013-08-08 16:57:00+00:00	458,463	11584,3	4	89,394	33,013	56,38	3	1
2013-08-08 16:58:00+00:00	458,443	10506	3	108,346	108,348	-0,003	3	0
2013-08-08 16:59:00+00:00	458,532	12449,3	1	28,157	28,159	-0,003	1	0
2013-08-08 17:00:00+00:00	458,443	14939,7	6	346,436	274,334	40,494	4	1
2013-08-08 17:01:00+00:00	458,473	22357,8	0	-0,003	-0,001	-0,003	0	0
2013-08-08 17:02:00+00:00	458,373	13294,2	1	10,341	10,343	-0,003	1	0
2013-08-08 17:03:00+00:00	458,334	18935,9	10	180,349	106,197	12,487	6	1
2013-08-08 17:04:00+00:00	458,324	31757,4	3	61,2	6,244	-0,003	1	0
2013-08-08 17:05:00+00:00	458,423	14439,8	3	102,505	31,606	-0,003	1	0
2013-08-08 17:06:00+00:00	458,344	11509,8	1	20,417	-0,001	20,418	0	1
2013-08-08 17:07:00+00:00	458,393	8115,11	2	322,342	-0,001	16,731	0	1
2013-08-08 17:08:00+00:00	458,463	5655,84	0	-0,004	-0,001	-0,002	0	0
2013-08-08 17:09:00+00:00	458,513	6662,68	3	252,145	-0,001	56,381	0	1
2013-08-08 17:10:00+00:00	458,503	5367,16	2	29,977	-0,001	12,805	0	1
2013-08-08 17:11:00+00:00	458,513	7330,56	2	50,284	18,681	31,606	1	1
2013-08-08 17:12:00+00:00	458,433	5133,8	5	71,591	46,279	19,747	3	1
2013-08-08 17:13:00+00:00	458,443	5873,1	3	44,028	30,854	4,122	1	1
2013-08-08 17:14:00+00:00	458,493	7469,36	1	65,577	65,582	-0,001	1	0
2013-08-08 17:15:00+00:00	458,453	5953,56	2	10,193	5,099	-0,001	1	0
2013-08-08 17:16:00+00:00	458,453	4167,19	1	16,578	16,583	-0,001	1	0
2013-08-08 17:17:00+00:00	458,503	4287,89	2	46,957	37,215	-0,001	1	0
2013-08-08 17:18:00+00:00	458,542	6134,61	2	33,595	-0,001	-0,001	0	0
2013-08-08 17:19:00+00:00	458,532	15366,2	2	160,553	8,943	-0,001	1	0
2013-08-08 17:20:00+00:00	458,493	14914,6	3	160,759	139,574	-0,001	2	0
2013-08-08 17:21:00+00:00	458,493	9096,81	1	19,385	19,389	-0,001	1	0
2013-08-08 17:22:00+00:00	458,522	2564,89	1	13,298	-0,002	-0,001	0	0
2013-08-08 17:23:00+00:00	458,483	3989,16	2	237,106	13,414	-0,001	1	0
2013-08-08 17:24:00+00:00	458,542	11096,4	1	44,446	-0,002	-0,001	0	0
2013-08-08 17:25:00+00:00	458,532	9543,4	2	55,544	-0,002	47,612	0	1
2013-08-08 17:26:00+00:00	458,572	5877,12	0	-0,006	-0,002	-0,001	0	0
2013-08-08 17:27:00+00:00	458,413	10677	2	37,855	-0,002	-0,001	0	0
2013-08-08 17:28:00+00:00	458,423	5884,16	2	57,757	48,434	-0,001	1	0
2013-08-08 17:29:00+00:00	458,433	5983,74	1	4,685	-0,002	-0,001	0	0
2013-08-08 17:30:00+00:00	458,463	8768,91	2	37,554	7,808	-0,001	1	0
2013-08-08 17:31:00+00:00	458,552	10253,5	1	19,693	-0,002	-0,001	0	0
2013-08-08 17:32:00+00:00	458,612	7465,34	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:33:00+00:00	458,751	14628,9	4	36,556	12,726	-0,001	3	0
2013-08-08 17:34:00+00:00	458,87	13200,6	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:35:00+00:00	458,94	11714	2	50,254	2,644	47,612	1	1
2013-08-08 17:36:00+00:00	458,761	12453,3	2	27,102	10,342	16,762	1	1
2013-08-08 17:37:00+00:00	458,811	4396,52	4	75,997	-0,002	14,936	0	2
2013-08-08 17:38:00+00:00	458,841	2112,26	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:39:00+00:00	458,791	6500,74	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:40:00+00:00	458,821	11751,2	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:41:00+00:00	458,88	9894,44	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:42:00+00:00	458,89	9120,95	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:43:00+00:00	458,741	12549,9	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:44:00+00:00	458,741	4819,98	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:45:00+00:00	458,751	3375,6	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:46:00+00:00	458,821	3363,53	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:47:00+00:00	458,851	7136,43	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:48:00+00:00	458,88	13541,6	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:49:00+00:00	458,97	12749	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:50:00+00:00	458,93	6318,68	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:51:00+00:00	458,96	6148,7	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:52:00+00:00	459,02	8052,75	0	-0,005	-0,002	-0,001	0	0
2013-08-08 17:53:00+00:00	459,258	15914,4	0	-0,005	-0,002	-0,001	0	0
2013-08-09 13:30:00+00:00	457,001	88456,5	1	19,157	0	19,157	0	1
2013-08-09 13:31:00+00:00	456,892	70267,9	4	116,567	65,794	50,774	3	1
2013-08-09 13:32:00+00:00	457,369	45181,3	5	93,567	37,445	0	3	0
2013-08-09 13:33:00+00:00	457,409	38942,1	0	-0,001	0	0	0	0
2013-08-09 13:34:00+00:00	457,618	52830,7	2	44,852	24,31	20,543	1	1
2013-08-09 13:35:00+00:00	457,399	50612,8	1	85,556	85,557	0	1	0
2013-08-09 13:36:00+00:00	456,972	26433,5	1	29,765	29,766	0	1	0
2013-08-09 13:37:00+00:00	456,743	22934,1	1	44,485	44,486	0	1	0
2013-08-09 13:38:00+00:00	456,812	27178,8	1	19,156	0	19,157	0	1
2013-08-09 13:39:00+00:00	456,474	43699,7	1	65,748	0	0	0	0
2013-08-09 13:40:00+00:00	456,405	80379,6	1	8,061	0	0	0	0
2013-08-09 13:41:00+00:00	455,45	61033,3	1	11,488	0	0	0	0
2013-08-09 13:42:00+00:00	455,938	34927,8	3	49,301	30,487	18,815	2	1
2013-08-09 13:43:00+00:00	455,808	34589,8	2	28,537	9,381	19,157	1	1
2013-08-09 13:44:00+00:00	455,997	34326,3	3	25,611	11,619	7,211	1	1
2013-08-09 13:45:00+00:00	455,749	37846,7	2	67,073	0	10,63	0	1
2013-08-09 13:46:00+00:00	455,749	42114,5	2	12,479	0	6	0	1
2013-08-09 13:47:00+00:00	456,037	54359,6	2	69,561	69,563	0	2	0
2013-08-09 13:48:00+00:00	456,743	55880,4	4	178,438	154,586	0	3	0
2013-08-09 13:49:00+00:00	457,31	60799	1	56,443	0	56,445	0	1
2013-08-09 13:50:00+00:00	457,18	49136,3	3	21,778	18,78	3	2	1
2013-08-09 13:51:00+00:00	456,653	35986,9	5	1157,386	278,209	879,179	2	3
2013-08-09 13:52:00+00:00	456,514	33601,1	4	75,798	24,311	45,406	1	2
2013-08-09 13:53:00+00:00	456,097	35445,8	3	114,713	58,271	56,445	2	1
2013-08-09 13:54:00+00:00	455,818	49250,9	2	82,775	77,486	5,292	1	1
2013-08-09 13:55:00+00:00	455,888	86814	5	192,403	192,405	0	5	0
2013-08-09 13:56:00+00:00	456,007	53710,8	5	508,961	504,72	0	4	0
2013-08-09 13:57:00+00:00	455,977	64422	3	114,844	58,401	0	2	0
2013-08-09 13:58:00+00:00	455,838	48567	1	20,879	0	20,881	0	1
2013-08-09 13:59:00+00:00	455,918	32401,1	2	37,02	9,381	27,641	1	1
2013-08-09 14:00:00+00:00	456,206	22595,2	2	34,699	34,701	0	2	0
2013-08-09 14:01:00+00:00	455,977	26464,6	6	641,591	52,088	0	3	0
2013-08-09 14:02:00+00:00	456,226	25052,4	5	146,297	53,989	56,445	2	1
2013-08-09 14:03:00+00:00	455,928	28117,2	5	148,879	87,751	14,663	2	1
2013-08-09 14:04:00+00:00	455,788	35704,3	3	182,603	30,903	151,701	1	2
2013-08-09 14:05:00+00:00	455,361	116809	3	34,247	10,296	23,953	1	2
2013-08-09 14:06:00+00:00	453,711	103675	6	525,126	93,629	19,975	3	1
2013-08-09 14:07:00+00:00	453,82	67876,1	9	260,61	18,842	135,111	1	4
2013-08-09 14:08:00+00:00	454,506	44070,9	2	141,186	129,272	11,916	1	1
2013-08-09 14:09:00+00:00	454,377	37149,7	5	196,184	129,26	56,63	1	3
2013-08-09 14:10:00+00:00	454,347	39505,4	3	88,663	21,588	0	1	0
2013-08-09 14:11:00+00:00	454,416	32595,2	2	57,729	0,001	0	0	0
2013-08-09 14:12:00+00:00	454,397	22070,1	2	69,975	39,155	0	1	0
2013-08-09 14:13:00+00:00	454,377	34880,5	2	119,263	115,392	3,873	1	1
2013-08-09 14:14:00+00:00	454,605	41729,3	4	207,461	121,253	56,445	2	1
2013-08-09 14:15:00+00:00	454,854	43753	6	645,903	34,295	0	1	0
2013-08-09 14:16:00+00:00	454,874	29963	8	173,699	56,868	89,377	2	4
2013-08-09 14:17:00+00:00	454,973	21101,5	4	36,695	36,698	0	4	0
2013-08-09 14:18:00+00:00	455,043	23939	7	98,516	98,519	0	7	0
2013-08-09 14:19:00+00:00	454,983	42595,3	2	51,809	51,812	0	2	0
2013-08-09 14:20:00+00:00	454,824	43484,5	0	-0,001	0,002	0	0	0
2013-08-09 14:21:00+00:00	455,102	43896,8	9	209,461	94,231	56,445	5	1
2013-08-09 14:22:00+00:00	455,202	50849,2	0	-0,001	0,002	0	0	0
2013-08-09 14:23:00+00:00	455,391	46255,5	0	-0,001	0,002	0	0	0
2013-08-09 14:24:00+00:00	455,063	34442	3	47,184	16,365	30,822	2	1
2013-08-09 14:25:00+00:00	454,725	46676	1	3,999	4,002	0	1	0
2013-08-09 14:26:00+00:00	454,874	41255,5	4	101,803	36,994	0	2	0
2013-08-09 14:27:00+00:00	454,416	34448	1	19,849	0,002	0	0	0
2013-08-09 14:28:00+00:00	454,198	24101,9	3	158,173	158,175	0	3	0
2013-08-09 14:29:00+00:00	454,595	12136,5	1	23,409	0,002	23,409	0	1
2013-08-09 14:30:00+00:00	454,397	26918,3	1	9,38	9,383	0	1	0
2013-08-09 14:31:00+00:00	454,685	18733,8	1	5,656	5,659	0	1	0
2013-08-09 14:32:00+00:00	454,615	16637,6	2	48,656	0,002	0	0	0
2013-08-09 14:33:00+00:00	454,516	41076,5	2	30,48	7,073	23,409	1	1
2013-08-09 14:34:00+00:00	453,74	54367,6	2	42,175	21,635	20,542	1	1
2013-08-09 14:35:00+00:00	453,671	35638,9	1	68,028	0,002	-0,001	0	0
2013-08-09 14:36:00+00:00	453,581	26284,6	5	210,273	54,811	75,601	1	2
2013-08-09 14:37:00+00:00	453,79	66857,1	4	96,555	66,961	29,597	2	2
2013-08-09 14:38:00+00:00	453,204	96893,5	3	84,045	39,562	-0,001	2	0
2013-08-09 14:39:00+00:00	452,726	91027,5	4	95,037	21,588	32,954	1	1
2013-08-09 14:40:00+00:00	452,677	69498,5	3	73,057	0,001	62,618	0	2
2013-08-09 14:41:00+00:00	453,064	42996,6	7	220,845	37,965	149,928	3	3
2013-08-09 14:42:00+00:00	453,213	49366,6	5	191,768	35,82	55,687	1	1
2013-08-09 14:43:00+00:00	453,432	48139,5	5	129,825	44,835	3,873	2	1
2013-08-09 14:44:00+00:00	453,77	31870	5	126,624	111,998	0	4	0
2013-08-09 14:45:00+00:00	453,512	15624,7	0	-0,002	0,001	0	0	0
2013-08-09 14:46:00+00:00	453,442	14385,5	5	125,166	67,546	20,928	2	1
2013-08-09 14:47:00+00:00	453,333	14556,5	3	30,737	10,297	0	1	0
2013-08-09 14:48:00+00:00	453,293	21498,8	1	21,492	0,001	21,494	0	1
2013-08-09 14:49:00+00:00	453,035	16656,7	3	102,465	6,857	40,15	1	1
2013-08-09 14:50:00+00:00	453,054	15388,3	2	87,834	0,001	40,15	0	1
2013-08-09 14:51:00+00:00	452,955	23452,2	2	22,942	5,197	17,749	1	1
2013-08-09 14:52:00+00:00	452,697	29275	3	66,983	22,092	0,001	1	0
2013-08-09 14:53:00+00:00	452,557	36574,3	3	259,424	228,488	26,25	1	1
2013-08-09 14:54:00+00:00	452,547	88676,8	2	23,852	16,372	0,001	1	0
2013-08-09 14:55:00+00:00	452,239	64290,2	4	1734,586	19,159	0,001	1	0
2013-08-09 14:56:00+00:00	452,209	29325,2	3	81,825	11,092	0,001	1	0
2013-08-09 14:57:00+00:00	452,448	31023,1	4	93,813	33,138	0,001	2	0
2013-08-09 14:58:00+00:00	452,259	24167,3	1	47,454	0,002	47,456	0	1
2013-08-09 14:59:00+00:00	452,199	44557,7	4	107,444	86,808	20,641	3	1
2013-08-09 15:00:00+00:00	452,09	45934,7	6	375,795	336,416	0,001	5	0
2013-08-09 15:01:00+00:00	452,06	53801,3	4	159,138	0,002	137,98	0	2
2013-08-09 15:02:00+00:00	452,001	45453,9	3	126,809	0,002	126,811	0	3
2013-08-09 15:03:00+00:00	452,07	46229,4	2	56,531	0,002	30,823	0	1
2013-08-09 15:04:00+00:00	452,001	48253,1	5	114,408	11,834	47,456	1	1
2013-08-09 15:05:00+00:00	452,189	31907,2	0	-0,001	0,002	0,001	0	0
2013-08-09 15:06:00+00:00	452,09	27123,5	8	160,219	58,792	7,349	4	1
2013-08-09 15:07:00+00:00	452,418	23338,5	3	126,12	0,002	110,309	0	1
2013-08-09 15:08:00+00:00	452,279	19101,9	3	142,985	0,002	20,64	0	1
2013-08-09 15:09:00+00:00	452,229	21850,9	1	56,444	56,447	0	1	0
2013-08-09 15:10:00+00:00	452,14	19982	2	46,62	0,002	46,621	0	2
2013-08-09 15:11:00+00:00	452,358	26772,4	6	433,389	98,136	0	2	0
2013-08-09 15:12:00+00:00	452,17	20234,5	4	146,477	62,282	84,197	2	2
2013-08-09 15:13:00+00:00	452,209	10727,3	2	69,757	4,002	65,757	1	1
2013-08-09 15:14:00+00:00	452,18	17075,1	1	46,433	0,002	0	0	0
2013-08-09 15:15:00+00:00	452,537	28922,9	2	36,919	16,281	20,64	1	1
2013-08-09 15:16:00+00:00	452,627	27840,6	4	81,355	46,746	19,417	1	1
2013-08-09 15:17:00+00:00	452,269	21915,2	1	29,749	0,002	0,001	0	0
2013-08-09 15:18:00+00:00	452,349	21624,5	1	32,955	0,002	0,001	0	0
2013-08-09 15:19:00+00:00	452,239	23008,6	3	49,506	0,002	5,917	0	1
2013-08-09 15:20:00+00:00	452,04	38920	1	31,655	31,656	0,001	1	0
2013-08-09 15:21:00+00:00	452,001	23071,9	3	85,74	85,741	0,001	3	0
2013-08-09 15:22:00+00:00	451,971	26083,4	4	178,033	168,923	0,001	3	0
2013-08-09 15:23:00+00:00	452,02	30810,9	1	11,091	0,001	11,092	0	1
2013-08-09 15:24:00+00:00	452,001	27845,7	1	7,938	0,001	7,939	0	1
2013-08-09 15:25:00+00:00	452,01	23469,3	2	55,047	0,001	35,89	0	1
2013-08-09 15:26:00+00:00	451,961	27907	1	5,197	0,001	0,001	0	0
2013-08-09 15:27:00+00:00	451,991	39734,7	3	118,515	65,016	31,797	1	1
2013-08-09 15:28:00+00:00	451,991	37205	3	81,559	49,407	16,341	1	1
2013-08-09 15:29:00+00:00	452,468	27168,7	3	124,665	34,222	0,001	2	0
2013-08-09 15:30:00+00:00	452,259	24746,7	1	29,75	0,001	0,001	0	0
2013-08-09 15:31:00+00:00	452,687	27518,8	2	36,628	34,628	0,001	1	0
2013-08-09 15:32:00+00:00	452,508	17795,3	1	19,469	0,001	0,001	0	0
2013-08-09 15:33:00+00:00	452,567	17236,1	2	42,888	11,092	31,797	1	1
2013-08-09 15:34:00+00:00	452,358	15145,9	1	5,917	0,001	0,001	0	0
2013-08-09 15:35:00+00:00	452,627	15913,4	0	0,001	0,001	0,001	0	0
2013-08-09 15:36:00+00:00	452,577	12042,9	5	82,092	14,388	31,365	1	2
2013-08-09 15:37:00+00:00	452,567	16259,4	4	88,97	88,97	0,001	4	0
2013-08-09 15:38:00+00:00	452,766	14705,4	1	44,486	44,486	0,001	1	0
2013-08-09 15:39:00+00:00	452,697	13203,7	0	0	0	0,001	0	0
2013-08-09 15:40:00+00:00	452,706	15510	3	56,434	40,185	0,001	2	0
2013-08-09 15:41:00+00:00	452,687	17948,2	0	0	0	0,001	0	0
2013-08-09 15:42:00+00:00	452,518	15782,6	1	328,299	328,299	0,001	1	0
2013-08-09 15:43:00+00:00	452,458	10925,4	2	119,685	119,685	0,001	2	0
