Datetime	Close	Volume	MSFT-count	MSFT-followers	MSFT-followers happy	MSFT-followers sad
2013-12-23 14:33:00+00:00	36,84	104075	1	9,999	-0,001	0
2013-12-23 14:34:00+00:00	36,83	139335	0	-0,001	-0,001	0
2013-12-23 14:35:00+00:00	36,8378	67103	0	-0,001	-0,001	0
2013-12-23 14:36:00+00:00	36,83	103740	2	505,224	505,224	0
2013-12-23 14:37:00+00:00	36,83	117846	3	8,864	8,864	0
2013-12-23 14:38:00+00:00	36,813	105082	4	23,771	-0,001	0
2013-12-23 14:39:00+00:00	36,805	121989	1	7,999	7,999	0
2013-12-23 14:40:00+00:00	36,795	58194	0	-0,001	-0,001	0
2013-12-23 14:41:00+00:00	36,795	52148	0	-0,001	-0,001	0
2013-12-23 14:42:00+00:00	36,8	96573	1	19,722	19,722	0
2013-12-23 14:43:00+00:00	36,7995	52223	2	79,904	78,904	0
2013-12-23 14:44:00+00:00	36,7875	45741	0	-0,001	-0,001	0
2013-12-23 14:45:00+00:00	36,78	27258	0	-0,001	-0,001	0
2013-12-23 14:46:00+00:00	36,73	74280	0	-0,001	-0,001	0
2013-12-23 14:47:00+00:00	36,683	119357	0	-0,001	-0,001	0
2013-12-23 14:48:00+00:00	36,66	79452	0	-0,001	-0,001	0
2013-12-23 14:49:00+00:00	36,66	141287	1	43,45	43,45	0
2013-12-23 14:50:00+00:00	36,64	76558	1	29,613	29,613	0
2013-12-23 14:51:00+00:00	36,6596	103403	2	18,297	18,297	0
2013-12-23 14:52:00+00:00	36,66	32973	0	-0,001	-0,001	0
2013-12-23 14:53:00+00:00	36,67	65529	1	14,035	14,035	0
2013-12-23 14:54:00+00:00	36,66	7611	2	12,006	12,006	0
2013-12-23 14:55:00+00:00	36,6699	32921	1	6,082	6,082	0
2013-12-23 14:56:00+00:00	36,66	12099	0	-0,001	-0,001	0
2013-12-23 14:57:00+00:00	36,65	81662	0	-0,001	-0,001	0
2013-12-23 14:58:00+00:00	36,635	92927	2	29,314	29,314	0
2013-12-23 14:59:00+00:00	36,65	129273	0	-0,001	-0,001	0
2013-12-23 15:00:00+00:00	36,64	38590	2	24,442	24,442	0
2013-12-23 15:01:00+00:00	36,623	47538	2	68,156	-0,001	10,677
2013-12-23 15:02:00+00:00	36,635	110675	2	22,885	-0,001	1
2013-12-23 15:03:00+00:00	36,633	110427	1	63,858	63,858	0
2013-12-23 15:04:00+00:00	36,625	84828	0	-0,001	-0,001	0
2013-12-23 15:05:00+00:00	36,625	39346	1	100,9	-0,001	100,901
2013-12-23 15:06:00+00:00	36,615	72847	3	55,461	-0,001	47,156
2013-12-23 15:07:00+00:00	36,63	96175	2	23,07	-0,001	0
2013-12-23 15:08:00+00:00	36,62	38122	0	-0,001	-0,001	0
2013-12-23 15:09:00+00:00	36,62	79049	0	-0,001	-0,001	0
2013-12-23 15:10:00+00:00	36,62	98816	1	11,704	11,704	0
2013-12-23 15:11:00+00:00	36,65	110984	1	658,283	658,283	0
2013-12-23 15:12:00+00:00	36,65	82832	1	10,862	0	0
2013-12-23 15:13:00+00:00	36,64	45028	2	1,999	1	0
2013-12-23 15:14:00+00:00	36,65	20968	1	34,524	0	0
2013-12-23 15:15:00+00:00	36,65	19722	1	34,755	34,756	0
2013-12-23 15:16:00+00:00	36,65	89225	2	714,284	658,285	56
2013-12-23 15:17:00+00:00	36,61	70565	0	-0,001	0	0
2013-12-23 15:18:00+00:00	36,58	85112	1	12,529	12,53	0
2013-12-23 15:19:00+00:00	36,59	64515	3	701,824	679,802	0
2013-12-23 15:20:00+00:00	36,5899	55665	0	-0,001	0	0
2013-12-23 15:21:00+00:00	36,595	14134	2	16,148	9,592	6,557
2013-12-23 15:22:00+00:00	36,602	36867	1	50,506	0	50,507
2013-12-23 15:23:00+00:00	36,595	39617	1	19,104	19,105	0
2013-12-23 15:24:00+00:00	36,615	32656	1	158,126	0	158,127
2013-12-23 15:25:00+00:00	36,61	58974	2	559,627	14	0
2013-12-23 15:26:00+00:00	36,63	44182	1	1	0	1
2013-12-23 15:27:00+00:00	36,61	43903	1	22,956	22,956	0
2013-12-23 15:28:00+00:00	36,59	80418	0	0	0	0
2013-12-23 15:29:00+00:00	36,5901	44695	2	664,926	664,926	0
2013-12-23 15:30:00+00:00	36,6	41893	1	7,142	7,142	0
2013-12-23 15:31:00+00:00	36,6	26885	0	0,001	0,001	0
2013-12-23 15:32:00+00:00	36,59	17006	2	87,39	63,852	23,537
2013-12-23 15:33:00+00:00	36,581	45452	1	375,185	375,185	0
2013-12-23 15:34:00+00:00	36,585	54780	0	0,001	0,001	0
2013-12-23 15:35:00+00:00	36,59	101108	3	54,699	46,333	8,367
2013-12-23 15:36:00+00:00	36,59	57188	4	554,958	554,959	0
2013-12-23 15:37:00+00:00	36,59	38897	1	545,634	545,635	0
2013-12-23 15:38:00+00:00	36,66	190342	0	0	0,001	0
2013-12-23 15:39:00+00:00	36,66	22873	1	9,487	0,001	0
2013-12-23 15:40:00+00:00	36,65	66804	1	16,493	16,493	0
2013-12-23 15:41:00+00:00	36,65	30100	2	241,483	218,658	22,825
2013-12-23 15:42:00+00:00	36,65	42087	1	763,175	763,175	0
2013-12-23 15:43:00+00:00	36,66	40117	0	0,001	0,001	0
2013-12-23 15:44:00+00:00	36,64	89835	2	9,212	9,212	0
2013-12-23 15:45:00+00:00	36,659	65957	2	24,382	0,001	0
2013-12-23 15:46:00+00:00	36,665	56881	2	22,046	0,001	7,28
2013-12-23 15:47:00+00:00	36,65	73767	0	0,001	0,001	0
2013-12-23 15:48:00+00:00	36,65	18354	0	0,001	0,001	0
2013-12-23 15:49:00+00:00	36,645	62804	0	0,001	0,001	0
2013-12-23 15:50:00+00:00	36,65	25631	2	14,534	0,001	11,533
2013-12-23 15:51:00+00:00	36,645	11825	0	0,001	0,001	0
2013-12-23 15:52:00+00:00	36,645	13642	0	0,001	0,001	0
2013-12-23 15:53:00+00:00	36,66	104267	3	84,146	37,897	46,249
2013-12-23 15:54:00+00:00	36,65	23548	0	0,001	0,001	0
2013-12-23 15:55:00+00:00	36,66	28379	0	0,001	0,001	0
2013-12-23 15:56:00+00:00	36,6599	47008	1	14,867	14,867	0
2013-12-23 15:57:00+00:00	36,66	43990	0	0,001	0,001	0
2013-12-23 15:58:00+00:00	36,66	77984	2	45,284	45,284	0
2013-12-23 15:59:00+00:00	36,66	39922	1	424,675	424,675	0
2013-12-23 16:00:00+00:00	36,655	24602	6	103,81	54,607	49,204
2013-12-23 16:01:00+00:00	36,65	42710	7	468,971	366,061	102,911
2013-12-23 16:02:00+00:00	36,655	28016	1	78,912	78,912	0
2013-12-23 16:03:00+00:00	36,65	153444	9	2052,638	0,001	2052,638
2013-12-23 16:04:00+00:00	36,6545	18617	7	137,71	34,526	103,185
2013-12-23 16:05:00+00:00	36,66	95292	6	103,566	22,672	80,894
2013-12-23 16:06:00+00:00	36,655	111156	6	1151,24	982,697	168,543
2013-12-23 16:07:00+00:00	36,659	94554	4	48,286	0	48,285
2013-12-23 16:08:00+00:00	36,6544	66709	2	43,406	0	43,405
2013-12-23 16:09:00+00:00	36,655	18968	4	1821,477	8,547	1812,928
2013-12-23 16:10:00+00:00	36,66	29330	3	97,986	0	3,606
2013-12-23 16:11:00+00:00	36,655	53233	3	1814,595	1810,012	4,583
2013-12-23 16:12:00+00:00	36,66	24746	6	852,938	811,2	41,738
2013-12-23 16:13:00+00:00	36,65	19430	0	0,001	0	0,001
2013-12-23 16:14:00+00:00	36,655	50289	1	6,165	6,164	0,001
2013-12-23 16:15:00+00:00	36,6401	100354	3	807,832	763,201	44,63
2013-12-23 16:16:00+00:00	36,66	325435	4	52,047	-0,001	52,047
2013-12-23 16:17:00+00:00	36,65	40646	1	18,303	18,302	0
2013-12-23 16:18:00+00:00	36,63	80488	3	235,033	223,986	11,045
2013-12-23 16:19:00+00:00	36,6	53692	4	166,837	35,446	3,464
2013-12-23 16:20:00+00:00	36,605	48367	3	2570,786	2556,572	14,213
2013-12-23 16:21:00+00:00	36,609	23326	2	149,884	75,338	0
2013-12-23 16:22:00+00:00	36,64	127703	2	34,222	-0,001	20,881
2013-12-23 16:23:00+00:00	36,67	37429	5	813,656	763,22	14,135
2013-12-23 16:24:00+00:00	36,6699	16272	1	763,222	763,221	0
2013-12-23 16:25:00+00:00	36,665	16622	1	763,225	763,224	0
2013-12-23 16:26:00+00:00	36,666	21628	4	72,345	52,344	19,999
2013-12-23 16:27:00+00:00	36,665	18439	1	7,682	-0,001	7,681
2013-12-23 16:28:00+00:00	36,66	102121	3	43,219	10,862	32,356
2013-12-23 16:29:00+00:00	36,66	17002	2	1812,298	1793,376	18,921
2013-12-23 16:30:00+00:00	36,67	106359	3	29,566	18,935	0
2013-12-23 16:31:00+00:00	36,6601	181125	1	0	0	0
2013-12-23 16:32:00+00:00	36,67	20858	4	1754,024	1526,466	9,487
2013-12-23 16:33:00+00:00	36,675	85267	2	1815,062	1815,062	0
2013-12-23 16:34:00+00:00	36,67	83272	5	75,019	30,133	38,97
2013-12-23 16:35:00+00:00	36,655	83918	1	5,916	5,916	0
2013-12-23 16:36:00+00:00	36,68	173947	0	0	0	0
2013-12-23 16:37:00+00:00	36,6799	40218	2	15,56	1	14,56
2013-12-23 16:38:00+00:00	36,675	59994	2	219,071	219,071	0
2013-12-23 16:39:00+00:00	36,67	31988	1	8,485	8,485	0
2013-12-23 16:40:00+00:00	36,673	126892	1	55,443	55,443	0
2013-12-23 16:41:00+00:00	36,67	27707	2	47,284	27,11	20,174
2013-12-23 16:42:00+00:00	36,6656	9489	1	1793,405	1793,405	0
2013-12-23 16:43:00+00:00	36,67	11868	1	12,922	-0,001	0
2013-12-23 16:44:00+00:00	36,665	10961	1	0,999	0,999	0
2013-12-23 16:45:00+00:00	36,67	20717	2	28,017	-0,001	15,811
2013-12-23 16:46:00+00:00	36,665	27003	0	-0,001	-0,001	0
2013-12-23 16:47:00+00:00	36,67	144707	2	24,874	4,999	0
2013-12-23 16:48:00+00:00	36,66	41224	0	-0,001	-0,001	0
2013-12-23 16:49:00+00:00	36,67	32809	0	-0,001	-0,001	0
2013-12-23 16:50:00+00:00	36,67	12880	1	10,908	10,908	0
2013-12-23 16:51:00+00:00	36,6659	7843	0	-0,001	-0,001	0
2013-12-23 16:52:00+00:00	36,66	16646	2	75,001	-0,001	75,002
2013-12-23 16:53:00+00:00	36,66	61367	0	-0,001	-0,001	0
2013-12-23 16:54:00+00:00	36,65	17363	1	13,783	13,783	0
2013-12-23 16:55:00+00:00	36,65	13800	1	11,488	-0,001	11,489
2013-12-23 16:56:00+00:00	36,645	114981	2	228,065	-0,001	10
2013-12-23 16:57:00+00:00	36,645	99032	0	-0,002	-0,001	0
2013-12-23 16:58:00+00:00	36,65	95797	2	34,807	21,885	0
2013-12-23 16:59:00+00:00	36,6435	70910	0	-0,002	-0,001	0
2013-12-23 17:00:00+00:00	36,64	31944	2	10,728	-0,001	10,73
2013-12-23 17:01:00+00:00	36,6499	36745	3	242,989	237,891	5,099
2013-12-23 17:02:00+00:00	36,62	48473	5	42,029	22,358	0
2013-12-23 17:03:00+00:00	36,62	30142	2	47,575	25,69	21,886
2013-12-23 17:04:00+00:00	36,6122	20751	2	38,132	8	30,133
2013-12-23 17:05:00+00:00	36,61	48731	4	148,771	114,275	34,496
2013-12-23 17:06:00+00:00	36,635	60725	2	1793,453	1793,453	0
2013-12-23 17:07:00+00:00	36,64	5766	2	12,916	1	11,916
2013-12-23 17:08:00+00:00	36,64	16716	4	176,746	0	5,916
2013-12-23 17:09:00+00:00	36,665	30870	2	51,467	16,971	0
2013-12-23 17:10:00+00:00	36,7	52851	1	763,295	763,295	0
2013-12-23 17:11:00+00:00	36,695	19044	0	0	0	0
2013-12-23 17:12:00+00:00	36,7	7176	1	14,283	0	0
2013-12-23 17:13:00+00:00	36,6999	16009	4	2593,031	2556,763	36,268
2013-12-23 17:14:00+00:00	36,69	187425	0	0	0	0
2013-12-23 17:15:00+00:00	36,6999	40834	2	32,576	26,173	6,403
2013-12-23 17:16:00+00:00	36,6999	51198	4	504,729	487,898	0
2013-12-23 17:17:00+00:00	36,68	102443	2	47,877	47,877	0
2013-12-23 17:18:00+00:00	36,7	30225	2	35,033	4,9	0
2013-12-23 17:19:00+00:00	36,72	80627	3	55,273	55,273	0
2013-12-23 17:20:00+00:00	36,71	13983	1	1,001	1,001	0
2013-12-23 17:21:00+00:00	36,745	91461	2	14,125	9,435	4,69
2013-12-23 17:22:00+00:00	36,74	8774	0	0,001	0,001	0
2013-12-23 17:23:00+00:00	36,715	81217	2	763,321	763,321	0
2013-12-23 17:24:00+00:00	36,72	56223	1	5,917	0,001	0
2013-12-23 17:25:00+00:00	36,72	75461	0	0,001	0,001	0
2013-12-23 17:26:00+00:00	36,7299	44688	2	28,375	14,664	13,711
2013-12-23 17:27:00+00:00	36,73	50700	0	0,001	0,001	0
2013-12-23 17:28:00+00:00	36,73	31130	1	30,595	0,001	0
2013-12-23 17:29:00+00:00	36,72	44852	3	59,334	4,9	6,164
2013-12-23 17:30:00+00:00	36,715	87969	3	105,833	26,916	0
2013-12-23 17:31:00+00:00	36,715	27701	2	306,102	226,919	0
2013-12-23 17:32:00+00:00	36,71	11435	1	45,946	45,946	0
2013-12-23 17:33:00+00:00	36,725	80357	1	5,386	5,386	0
2013-12-23 17:34:00+00:00	36,73	13932	1	7,747	0,001	0
2013-12-23 17:35:00+00:00	36,72	17649	3	88,982	42,191	46,791
2013-12-23 17:36:00+00:00	36,72	12485	5	300,588	226,751	73,837
2013-12-23 17:37:00+00:00	36,73	13766	1	28,161	0,001	-0,001
2013-12-23 17:38:00+00:00	36,72	15021	4	83,972	0,001	-0,001
2013-12-23 17:39:00+00:00	36,725	52776	1	485,648	485,649	-0,001
2013-12-23 17:40:00+00:00	36,705	46667	2	8,97	6,326	-0,001
2013-12-23 17:41:00+00:00	36,72	182810	0	0	0,001	-0,001
2013-12-23 17:42:00+00:00	36,715	75901	0	0	0,001	-0,001
2013-12-23 17:43:00+00:00	36,72	32535	2	15,178	15,179	-0,001
2013-12-23 17:44:00+00:00	36,71	16964	1	29,309	0,001	-0,001
2013-12-23 17:45:00+00:00	36,7175	96045	3	59,584	58,584	-0,001
2013-12-23 17:46:00+00:00	36,7199	17592	0	0,001	0,001	-0,001
2013-12-23 17:47:00+00:00	36,71	40939	1	10,864	10,864	-0,001
2013-12-23 17:48:00+00:00	36,71	7985	0	0,001	0,001	-0,001
2013-12-23 17:49:00+00:00	36,72	17781	1	485,653	485,653	-0,001
2013-12-23 17:50:00+00:00	36,73	65399	2	38,737	0,001	0,999
2013-12-23 17:51:00+00:00	36,71	27205	1	30,513	0,001	-0,001
2013-12-23 17:52:00+00:00	36,73	12339	4	83,349	75,734	7,615
2013-12-23 17:53:00+00:00	36,725	4141	1	763,362	0,001	-0,001
2013-12-23 17:54:00+00:00	36,72	11942	0	0	0,001	-0,001
2013-12-23 17:55:00+00:00	36,705	72615	2	17,319	8,545	8,774
2013-12-23 17:56:00+00:00	36,7	23772	1	13,711	13,712	-0,001
2013-12-23 17:57:00+00:00	36,7	11359	2	1802,553	0,001	8,999
2013-12-23 17:58:00+00:00	36,705	15727	1	67,186	0,001	-0,001
2013-12-23 17:59:00+00:00	36,7	121551	0	0	0,001	-0,001
2013-12-23 18:00:00+00:00	36,7	29265	0	0	0,001	-0,001
2013-12-23 18:01:00+00:00	36,71	5831	2	86,789	0,001	-0,001
2013-12-23 18:02:00+00:00	36,7	4447	1	1	0,001	0,999
2013-12-23 18:03:00+00:00	36,7099	6276	0	0	0,001	-0,001
2013-12-23 18:04:00+00:00	36,68	78246	0	0	0,001	-0,001
2013-12-23 18:05:00+00:00	36,684	8072	0	0	0,001	-0,001
2013-12-23 18:06:00+00:00	36,685	5089	0	0	0,001	-0,001
2013-12-23 18:07:00+00:00	36,675	12575	3	11,681	3,001	0,999
2013-12-23 18:08:00+00:00	36,665	55241	0	0	0,001	-0,001
2013-12-23 18:09:00+00:00	36,66	16522	1	3	3,001	-0,001
2013-12-23 18:10:00+00:00	36,666	9852	0	0	0,001	-0,001
2013-12-23 18:11:00+00:00	36,666	53459	1	6,164	0,001	-0,001
2013-12-23 18:12:00+00:00	36,665	13751	1	1	0,001	-0,001
2013-12-23 18:13:00+00:00	36,665	39518	0	0	0,001	-0,001
2013-12-23 18:14:00+00:00	36,647	73442	0	0	0,001	-0,001
2013-12-23 18:15:00+00:00	36,63	23291	1	5,745	5,746	-0,001
2013-12-23 18:16:00+00:00	36,63	21755	0	0	0,001	-0,001
2013-12-23 18:17:00+00:00	36,63	31893	1	1,414	0,001	1,413
2013-12-23 18:18:00+00:00	36,63	73091	3	695,246	694,247	-0,001
2013-12-23 18:19:00+00:00	36,625	9271	5	395,565	21,814	373,75
2013-12-23 18:20:00+00:00	36,63	8648	0	0	0	-0,001
2013-12-23 18:21:00+00:00	36,625	16010	2	38,754	38,754	-0,001
2013-12-23 18:22:00+00:00	36,63	15921	0	0	0	-0,001
2013-12-23 18:23:00+00:00	36,64	51214	1	12,961	12,961	-0,001
2013-12-23 18:24:00+00:00	36,635	78679	2	2,645	0	-0,001
2013-12-23 18:25:00+00:00	36,635	32692	2	764,388	545,695	218,693
2013-12-23 18:26:00+00:00	36,625	71215	2	10,434	4,69	-0,001
2013-12-23 18:27:00+00:00	36,625	9016	1	6,999	0	6,999
2013-12-23 18:28:00+00:00	36,63	14408	1	20,272	20,273	-0,001
2013-12-23 18:29:00+00:00	36,623	33739	1	218,695	0	-0,001
2013-12-23 18:30:00+00:00	36,63	18517	1	0,999	0	-0,001
2013-12-23 18:31:00+00:00	36,63	39339	2	1812,725	1793,594	19,13
2013-12-23 18:32:00+00:00	36,62	50330	0	-0,001	0	-0,001
2013-12-23 18:33:00+00:00	36,63	56099	1	9,273	9,274	-0,001
2013-12-23 18:34:00+00:00	36,66	66512	1	5,477	0	5,476
2013-12-23 18:35:00+00:00	36,66	7968	1	113,305	0	113,304
2013-12-23 18:36:00+00:00	36,655	10905	2	13,086	10,44	2,645
2013-12-23 18:37:00+00:00	36,64	35523	0	0	0	-0,001
2013-12-23 18:38:00+00:00	36,65	6547	0	0	0	-0,001
2013-12-23 18:39:00+00:00	36,645	9502	0	0	0	-0,001
2013-12-23 18:40:00+00:00	36,645	14016	0	0	0	-0,001
2013-12-23 18:41:00+00:00	36,65	11265	0	0	0	-0,001
2013-12-23 18:42:00+00:00	36,625	56299	0	0	0	-0,001
2013-12-23 18:43:00+00:00	36,6399	39821	2	42,173	38,432	3,741
2013-12-23 18:44:00+00:00	36,635	35790	2	557,53	545,699	-0,001
2013-12-23 18:45:00+00:00	36,64	10992	3	1860,726	1860,727	-0,001
2013-12-23 18:46:00+00:00	36,63	10344	3	887,639	887,64	-0,001
2013-12-23 18:47:00+00:00	36,62	51002	2	15,725	15,726	-0,001
2013-12-23 18:48:00+00:00	36,61	35237	2	95,46	95,461	-0,001
2013-12-23 18:49:00+00:00	36,6	40320	0	-0,002	-0,001	-0,001
2013-12-23 18:50:00+00:00	36,58	33650	0	-0,002	-0,001	-0,001
2013-12-23 18:51:00+00:00	36,59	15303	3	189,437	189,438	-0,001
2013-12-23 18:52:00+00:00	36,58	54730	0	-0,002	-0,001	-0,001
2013-12-23 18:53:00+00:00	36,56	32033	0	-0,002	-0,001	-0,001
2013-12-23 18:54:00+00:00	36,58	81737	1	-0,002	-0,001	-0,001
2013-12-23 18:55:00+00:00	36,59	38619	0	-0,002	-0,001	-0,001
2013-12-23 18:56:00+00:00	36,584	193091	0	-0,002	-0,001	-0,001
2013-12-23 18:57:00+00:00	36,579	23619	3	59,909	59,91	-0,001
2013-12-23 18:58:00+00:00	36,575	41086	2	776,473	-0,001	12,999
2013-12-23 18:59:00+00:00	36,57	23944	3	118,12	67,604	50,516
2013-12-23 19:00:00+00:00	36,57	61110	2	962,38	962,382	-0,001
2013-12-23 19:01:00+00:00	36,5649	35485	5	275,189	275,191	-0,001
2013-12-23 19:02:00+00:00	36,56	18960	3	24,872	0,999	23,874
2013-12-23 19:03:00+00:00	36,5699	40733	1	2,643	-0,001	-0,001
2013-12-23 19:04:00+00:00	36,569	12560	1	218,698	-0,001	-0,001
2013-12-23 19:05:00+00:00	36,565	37768	2	20,669	20,671	-0,001
2013-12-23 19:06:00+00:00	36,565	16700	0	-0,003	-0,001	-0,001
2013-12-23 19:07:00+00:00	36,5699	49608	0	-0,003	-0,001	-0,001
2013-12-23 19:08:00+00:00	36,5637	68783	2	1849,579	-0,001	-0,001
2013-12-23 19:09:00+00:00	36,57	85242	0	-0,003	-0,001	-0,001
2013-12-23 19:10:00+00:00	36,56	185801	0	-0,003	-0,001	-0,001
2013-12-23 19:11:00+00:00	36,58	84134	3	1838,029	1838,031	-0,001
2013-12-23 19:12:00+00:00	36,58	25668	0	-0,003	-0,001	-0,001
2013-12-23 19:13:00+00:00	36,58	10580	0	-0,003	-0,001	-0,001
2013-12-23 19:14:00+00:00	36,57	15704	1	49,706	-0,001	-0,001
2013-12-23 19:15:00+00:00	36,58	33029	4	775,092	775,094	-0,001
2013-12-23 19:16:00+00:00	36,595	20694	2	94,376	68,168	-0,001
2013-12-23 19:17:00+00:00	36,59	14921	1	50,514	-0,001	50,516
2013-12-23 19:18:00+00:00	36,58	71187	0	-0,003	-0,001	-0,001
2013-12-23 19:19:00+00:00	36,5801	36092	1	485,685	485,687	-0,001
2013-12-23 19:20:00+00:00	36,59	52407	3	2488,525	2488,527	-0,001
2013-12-23 19:21:00+00:00	36,6	13299	1	23,534	23,536	-0,001
2013-12-23 19:22:00+00:00	36,5999	51098	1	545,704	-0,001	-0,001
2013-12-23 19:23:00+00:00	36,574	65236	2	228,244	9,538	218,707
2013-12-23 19:24:00+00:00	36,585	25012	2	982,209	763,503	218,707
2013-12-23 19:25:00+00:00	36,58	20678	0	-0,003	-0,001	-0,001
2013-12-23 19:26:00+00:00	36,58	11173	1	35,083	-0,001	-0,001
2013-12-23 19:27:00+00:00	36,57	31424	1	12,997	12,999	-0,001
2013-12-23 19:28:00+00:00	36,57	20844	2	34,148	32,418	-0,001
2013-12-23 19:29:00+00:00	36,567	19534	2	138,478	138,48	-0,001
2013-12-23 19:30:00+00:00	36,56	11783	1	2,233	2,235	-0,001
2013-12-23 19:31:00+00:00	36,56	19613	1	-0,003	-0,001	-0,001
2013-12-23 19:32:00+00:00	36,58	28949	1	25,785	25,787	-0,001
2013-12-23 19:33:00+00:00	36,59	20142	0	-0,003	-0,001	-0,001
2013-12-23 19:34:00+00:00	36,5899	7516	0	-0,003	-0,001	-0,001
2013-12-23 19:35:00+00:00	36,59	12330	0	-0,003	-0,001	-0,001
2013-12-23 19:36:00+00:00	36,5801	7719	1	39,023	-0,001	39,025
2013-12-23 19:37:00+00:00	36,6	26130	0	-0,003	-0,001	-0,001
2013-12-23 19:38:00+00:00	36,61	51709	1	58,367	-0,001	-0,001
2013-12-23 19:39:00+00:00	36,6199	44855	1	0,997	-0,001	-0,001
2013-12-23 19:40:00+00:00	36,615	6910	0	-0,003	-0,001	-0,001
2013-12-23 19:41:00+00:00	36,612	20245	0	-0,003	-0,001	-0,001
2013-12-23 19:42:00+00:00	36,6162	11262	1	1,997	-0,001	1,999
2013-12-23 19:43:00+00:00	36,61	8723	1	57,041	57,043	-0,001
2013-12-23 19:44:00+00:00	36,64	38711	0	-0,003	-0,001	-0,001
2013-12-23 19:45:00+00:00	36,6505	51120	2	7,89	7,892	-0,001
2013-12-23 19:46:00+00:00	36,655	16500	0	-0,003	-0,001	-0,001
2013-12-23 19:47:00+00:00	36,64	37469	0	-0,003	-0,001	-0,001
2013-12-23 19:48:00+00:00	36,645	36598	0	-0,003	-0,001	-0,001
2013-12-23 19:49:00+00:00	36,65	19277	1	122,525	122,527	-0,001
2013-12-23 19:50:00+00:00	36,655	56380	2	677,899	658,484	19,415
2013-12-23 19:51:00+00:00	36,66	4148	0	-0,002	-0,001	-0,001
2013-12-23 19:52:00+00:00	36,6501	10801	2	69,463	-0,001	50,516
2013-12-23 19:53:00+00:00	36,644	42041	0	-0,002	-0,001	-0,001
2013-12-23 19:54:00+00:00	36,6299	26212	1	139,461	139,462	-0,001
2013-12-23 19:55:00+00:00	36,59	111420	1	6,555	6,556	-0,001
2013-12-23 19:56:00+00:00	36,607	22266	0	-0,002	-0,001	-0,001
2013-12-23 19:57:00+00:00	36,63	48847	2	45,065	41,904	-0,001
2013-12-23 19:58:00+00:00	36,611	12198	0	-0,002	-0,001	-0,001
2013-12-23 19:59:00+00:00	36,61	15817	0	-0,002	-0,001	-0,001
2013-12-23 20:00:00+00:00	36,615	47814	1	2,644	2,645	-0,001
2013-12-23 20:01:00+00:00	36,61	35454	10	2797,245	2797,246	-0,001
2013-12-23 20:02:00+00:00	36,615	7949	9	341,163	341,164	-0,001
2013-12-23 20:03:00+00:00	36,61	19526	14	244,706	195,453	-0,001
2013-12-23 20:04:00+00:00	36,625	104971	10	416,971	416,972	-0,001
2013-12-23 20:05:00+00:00	36,63	31293	4	97,334	97,335	-0,001
2013-12-23 20:06:00+00:00	36,625	17327	2	57,123	56,124	0,999
2013-12-23 20:07:00+00:00	36,62	60802	2	16,605	16,606	-0,001
2013-12-23 20:08:00+00:00	36,62	30641	3	18,882	13,498	-0,001
2013-12-23 20:09:00+00:00	36,62	25784	4	76,821	37,63	39,191
2013-12-23 20:10:00+00:00	36,61	69321	2	237,941	237,942	-0,001
2013-12-23 20:11:00+00:00	36,625	18996	5	599,866	594,968	4,898
2013-12-23 20:12:00+00:00	36,6	76055	2	20,338	12,922	-0,001
2013-12-23 20:13:00+00:00	36,59	12766	3	507,954	507,955	-0,001
2013-12-23 20:14:00+00:00	36,597	8534	2	18,078	18,079	-0,001
2013-12-23 20:15:00+00:00	36,59	6577	2	19,225	15,62	-0,001
2013-12-23 20:16:00+00:00	36,6099	43262	1	29,308	29,308	-0,001
2013-12-23 20:17:00+00:00	36,585	94782	5	550,478	48,496	16,247
2013-12-23 20:18:00+00:00	36,615	43080	0	-0,001	0	-0,001
2013-12-23 20:19:00+00:00	36,62	24790	2	39,015	39,016	-0,001
2013-12-23 20:20:00+00:00	36,61	22290	0	-0,001	0	-0,001
2013-12-23 20:21:00+00:00	36,61	103019	3	24,463	23,464	0,999
2013-12-23 20:22:00+00:00	36,6061	53705	4	70,949	70,95	-0,001
2013-12-23 20:23:00+00:00	36,6	75451	2	339,154	339,155	-0,001
2013-12-23 20:24:00+00:00	36,6001	12591	1	12,205	12,206	-0,001
2013-12-23 20:25:00+00:00	36,605	35879	5	100,567	100,568	-0,001
2013-12-23 20:26:00+00:00	36,605	13159	2	50,919	29,171	-0,001
2013-12-23 20:27:00+00:00	36,605	85815	5	97,191	97,191	-0,001
2013-12-23 20:28:00+00:00	36,6	25182	2	19,202	-0,001	13,037
2013-12-23 20:29:00+00:00	36,615	46340	1	16,612	16,612	-0,001
2013-12-23 20:30:00+00:00	36,617	18377	0	-0,001	-0,001	-0,001
2013-12-23 20:31:00+00:00	36,6	53060	3	33,505	32,505	0,999
2013-12-23 20:32:00+00:00	36,61	82635	2	19,957	14,212	5,744
2013-12-23 20:33:00+00:00	36,6	9025	3	25,24	25,239	-0,001
2013-12-23 20:34:00+00:00	36,61	11065	2	57,254	57,253	-0,001
2013-12-23 20:35:00+00:00	36,6	33248	0	0	-0,001	-0,001
2013-12-23 20:36:00+00:00	36,6	44019	1	37,709	37,708	-0,001
2013-12-23 20:37:00+00:00	36,59	38419	2	2,645	2,644	-0,001
2013-12-23 20:38:00+00:00	36,58	44068	1	53,916	53,915	-0,001
2013-12-23 20:39:00+00:00	36,6	69914	0	-0,001	-0,002	-0,001
